Broken_URL,HTTP_Status,Source_File,Original_Link_Text,Issue_Type,Suggested_Fix
http://localhost:8000/auntruth/htm/jpg/bj115.jpg,404,TH1994.htm,/jpg/bj115.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj115.jpg,404,THWinnip.htm,/jpg/bj115.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj116.jpg,404,THMB.htm,/jpg/bj116.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj116.jpg,404,TH1976.htm,/jpg/bj116.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj116.jpg,404,THBeause.htm,/jpg/bj116.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj117.jpg,404,THMB.htm,/jpg/bj117.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj117.jpg,404,TH1990.htm,/jpg/bj117.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj117.jpg,404,THBeause.htm,/jpg/bj117.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj118.jpg,404,THMB.htm,/jpg/bj118.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj118.jpg,404,THBeause.htm,/jpg/bj118.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj118.jpg,404,TH1983.htm,/jpg/bj118.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj119.jpg,404,THMB.htm,/jpg/bj119.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj119.jpg,404,TH1990.htm,/jpg/bj119.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj119.jpg,404,THBeause.htm,/jpg/bj119.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj12.jpg,404,THMB.htm,/jpg/bj12.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj12.jpg,404,THBeause.htm,/jpg/bj12.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj12.jpg,404,TH1983.htm,/jpg/bj12.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj120.jpg,404,THMB.htm,/jpg/bj120.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj120.jpg,404,THBeause.htm,/jpg/bj120.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj120.jpg,404,TH1983.htm,/jpg/bj120.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj121.jpg,404,THMB.htm,/jpg/bj121.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj121.jpg,404,THBeause.htm,/jpg/bj121.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj121.jpg,404,TH1983.htm,/jpg/bj121.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj122.jpg,404,THMB.htm,/jpg/bj122.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj122.jpg,404,THBeause.htm,/jpg/bj122.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj122.jpg,404,TH1993.htm,/jpg/bj122.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj123.jpg,404,THMB.htm,/jpg/bj123.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj123.jpg,404,THBeause.htm,/jpg/bj123.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj123.jpg,404,TH1993.htm,/jpg/bj123.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj124.jpg,404,THMB.htm,/jpg/bj124.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
